ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,9.309348,8.19185,2.001113,1.103596,12.42637,0.2757046,38.69623,26.00595,NONE
-1,9.205836,8.162699,2.124998,1.153362,12.44962,0.2757349,38.94344,26.10363,NONE
-1,9.121663,8.136536,2.249905,1.195239,12.46852,0.2757422,39.14508,26.20304,NONE
-1,9.057298,8.111617,2.345409,1.227254,12.48281,0.275745,39.29757,26.30204,NONE
-1,9.011265,8.093796,2.413715,1.250153,12.4929,0.2757484,39.40531,26.40322,NONE
-1,8.9854,8.083785,2.454976,1.263017,12.49848,0.27575,39.46482,26.50161,NONE
-1,8.977378,8.080682,2.470065,1.267005,12.50008,0.2757505,39.48181,26.60266,NONE
-1,8.977311,8.080655,2.470192,1.267041,12.50009,0.2757457,39.4819,26.70052,NONE
-1,8.977312,8.080655,2.470191,1.267041,12.50009,0.2757433,39.4819,26.80473,NONE
-1,8.977311,8.080655,2.470192,1.267041,12.50009,0.2757429,39.4819,26.90076,NONE
-1,8.977311,8.080656,2.470193,1.267041,12.50009,0.2757438,39.4819,27.00498,NONE
-1,8.97731,8.080656,2.470193,1.267041,12.50009,0.2757436,39.4819,27.1017,NONE
-1,8.977309,8.080656,2.470195,1.267041,12.50009,0.2757438,39.4819,27.20424,NONE
-1,8.97731,8.080656,2.470195,1.267041,12.50009,0.2757439,39.4819,27.30237,NONE
-1,8.977309,8.080656,2.470196,1.267041,12.50009,0.2757438,39.4819,27.40335,NONE
-1,8.977309,8.080656,2.470197,1.267041,12.50009,0.2757438,39.4819,27.50247,NONE
-1,8.977307,8.080657,2.470198,1.267041,12.50009,0.2757438,39.4819,27.60136,NONE
-1,8.977306,8.080657,2.470199,1.267041,12.50009,0.2757438,39.4819,27.70146,NONE
-1,8.977305,8.080657,2.4702,1.267041,12.50009,0.2757436,39.4819,27.80006,NONE
-1,8.977304,8.080657,2.470201,1.267041,12.50009,0.2757436,39.4819,27.9,NONE
-1,8.977304,8.080657,2.470203,1.267041,12.50009,0.2757435,39.4819,28.00606,NONE
-1,8.977303,8.080658,2.470203,1.267041,12.50009,0.2757429,39.4819,28.10312,NONE
-1,8.977303,8.080658,2.470203,1.267041,12.50009,0.2757436,39.4819,28.20374,NONE
-1,8.977303,8.080658,2.470203,1.267041,12.50009,0.2757436,39.4819,28.30407,NONE
-1,8.977303,8.080658,2.470204,1.267041,12.50009,0.2757432,39.4819,28.4054,NONE
-1,8.977303,8.080659,2.470205,1.267041,12.50009,0.275744,39.4819,28.5003,NONE
-1,8.977301,8.080658,2.470206,1.267041,12.50009,0.2757439,39.4819,28.60201,NONE
-1,8.977301,8.080658,2.470206,1.267041,12.50009,0.2757438,39.4819,28.70074,NONE
-1,8.977301,8.080658,2.470206,1.267041,12.50009,0.2757438,39.4819,28.80356,NONE
-1,8.977301,8.080658,2.470206,1.267041,12.50009,0.2757437,39.4819,28.90069,NONE
-1,8.9773,8.080658,2.470207,1.267042,12.50009,0.2757438,39.4819,29.00073,NONE
-1,8.9773,8.080659,2.470207,1.267042,12.50009,0.2757437,39.4819,29.10525,NONE
-1,8.9773,8.080659,2.470209,1.267042,12.50009,0.2757439,39.4819,29.20518,NONE
-1,8.9773,8.080659,2.47021,1.267042,12.50009,0.2757438,39.4819,29.30218,NONE
-1,8.9773,8.080659,2.47021,1.267042,12.50009,0.2757437,39.4819,29.4,NONE
-1,8.977299,8.080659,2.47021,1.267042,12.50009,0.2757437,39.4819,29.5044,NONE
-1,8.977299,8.080659,2.47021,1.267042,12.50009,0.2757436,39.4819,29.60521,NONE
-1,8.977299,8.080659,2.47021,1.267042,12.50009,0.2757437,39.4819,29.70569,NONE
-1,8.977299,8.080659,2.47021,1.267042,12.50009,0.2757437,39.4819,29.80463,NONE
-1,8.977298,8.080659,2.47021,1.267042,12.50009,0.2757436,39.4819,29.90085,NONE
-1,8.977298,8.080659,2.47021,1.267042,12.50009,0.2757436,39.4819,30.00426,NONE
-1,8.977298,8.080659,2.470211,1.267042,12.50009,0.2757437,39.4819,30.10082,NONE
-1,8.977297,8.080659,2.470212,1.267042,12.50009,0.2757435,39.4819,30.20105,NONE
-1,8.977297,8.080661,2.470213,1.267042,12.50009,0.2757435,39.4819,30.30259,NONE
-1,8.977297,8.080661,2.470213,1.267042,12.50009,0.2757436,39.4819,30.40568,NONE
-1,8.977297,8.080661,2.470213,1.267042,12.50009,0.2757436,39.4819,30.50109,NONE
-1,8.977296,8.080661,2.470214,1.267042,12.50009,0.2757431,39.4819,30.60349,NONE
