ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
7.58598,-1,7.6325,2.094905,1.853627,13.17292,0.2791597,31.1625,25.20239,ACCELERATE
6.085763,-1,8.008568,1.669873,1.477534,12.80976,0.2791595,32.59551,25.30164,ACCELERATE
4.582341,-1,8.38571,1.243633,1.100388,12.44486,0.2791595,34.03931,25.40162,ACCELERATE
3.062316,-1,8.755194,0.8124488,0.7188715,12.07557,0.2791598,35.50308,25.50297,ACCELERATE
-1,-1,8.644701,0.7865205,0.5554458,11.95104,0.279189,37.0028,25.60612,ACCELERATE
-1,-1,8.637967,0.8011243,0.663471,12.02089,0.2791753,38.37191,25.70131,ACCELERATE
2.466356,-1,8.864112,0.928287,0.9509037,12.09716,0.2791931,39.80238,25.80223,ACCELERATE
2.802777,-1,8.761122,1.13253,1.212205,12.06356,0.279183,41.27853,25.90671,ACCELERATE
-1,-1,8.357211,1.391536,1.397596,11.93135,0.2791666,42.66924,26.00668,ACCELERATE
-1,-1,7.963552,1.706179,1.587391,11.70712,0.2791622,44.02171,26.1058,ACCELERATE
-1,-1,7.610464,2.079571,1.784415,11.3853,0.2791599,45.35492,26.20561,ACCELERATE
-1,9.786568,7.299842,2.53873,1.987994,10.97076,0.279159,46.62782,26.30334,ACCELERATE
-1,9.010548,7.015399,3.139988,2.204778,10.45713,0.2791641,47.86105,26.40248,NONE
-1,8.342386,6.769738,3.950038,2.432042,9.870754,0.2791726,49.00082,26.50566,NONE
-1,7.843475,6.59653,4.933721,2.631672,9.297364,0.2791772,49.92126,26.6005,NONE
-1,7.361269,6.429427,6.771561,2.87014,8.664707,0.2791824,50.8187,26.70428,NONE
-1,6.948516,6.263618,-1,3.124589,8.085122,0.2791867,51.58675,26.80263,NONE
-1,6.558417,6.086255,-1,3.420893,7.534118,0.27919,52.2919,26.9016,NONE
-1,6.26469,5.879282,-1,3.69054,7.007617,0.2791925,52.91945,27.00009,NONE
-1,6.194147,5.656638,-1,3.811244,6.436004,0.2791997,53.46069,27.10438,NONE
-1,6.426486,5.529651,9.755824,3.775764,5.840857,0.2792031,53.84187,27.20404,LEFT_ACCELERATE
-1,7.022698,5.555325,6.232334,3.653014,5.104515,0.2792035,54.11968,27.30403,LEFT_ACCELERATE
-1,7.716395,5.737463,5.076806,3.498102,4.343117,0.2792159,54.27554,27.40335,NONE
-1,7.260802,5.936026,4.554237,3.349814,3.654361,0.2792116,54.36786,27.50134,NONE
-1,6.646606,5.760273,4.384932,3.209444,3.000684,0.2792052,54.46309,27.60454,NONE
-1,6.663467,5.77496,4.417272,3.123854,2.444716,0.279204,54.57061,27.70315,NONE
-1,6.713434,5.818256,4.498687,3.080166,1.938417,0.2764409,54.67896,27.80414,NONE
-1,6.827848,5.917122,4.587764,3.056335,1.501114,0.2749839,54.77541,27.90295,NONE
-1,6.770657,5.867488,4.712024,3.04547,1.038944,0.280203,54.87873,28.00081,ACCELERATE
-1,6.523846,5.653922,4.928426,3.056036,0.4117413,0.2787067,55.01952,28.10659,ACCELERATE
-1,6.514017,5.645299,5.201326,3.092216,-0.2874343,0.2795763,55.1765,28.20573,ACCELERATE
-1,6.423237,5.566702,5.532115,3.16569,-1.076381,0.2791298,55.35366,28.30326,ACCELERATE
-1,6.580161,5.702422,5.875604,3.277382,-1.890127,0.2792138,55.53638,28.40298,NONE
-1,6.597882,5.717738,6.187644,3.40882,-2.62191,0.2792052,55.70071,28.50077,NONE
-1,6.634524,5.74941,6.483681,3.550616,-3.323888,0.2792057,55.85837,28.60373,NONE
-1,6.646446,5.741145,6.745282,3.693907,-3.937814,0.2791969,55.99622,28.70325,NONE
-1,6.518593,5.626191,6.982915,3.824089,-4.496607,0.2792042,56.12168,28.80397,NONE
-1,6.39008,5.525365,7.184656,3.934672,-4.973731,0.2766725,56.22881,28.90019,NONE
-1,6.264421,5.428321,7.379968,4.041871,-5.437362,0.2749953,56.33294,29.00619,NONE
-1,6.161645,5.33923,7.542113,4.130715,-5.816879,0.2754453,56.41814,29.10623,NONE
-1,6.074674,5.263869,7.679662,4.206046,-6.141129,0.2756645,56.49095,29.20593,NONE
-1,6.004229,5.202825,7.790987,4.267017,-6.40031,0.2757246,56.54915,29.30043,NONE
-1,5.942972,5.149749,7.887694,4.319978,-6.626345,0.27574,56.59991,29.40095,NONE
-1,5.89502,5.108181,7.963307,4.361412,-6.803131,0.2757444,56.63961,29.5017,NONE
-1,5.859722,5.077578,8.0189,4.391882,-6.931965,0.275747,56.66854,29.60262,NONE
-1,5.836805,5.057714,8.054928,4.411622,-7.014809,0.2757483,56.68715,29.70471,NONE
-1,5.826252,5.048562,8.071404,4.420656,-7.050725,0.2757505,56.69522,29.80187,NONE
-1,5.825063,5.047553,8.073348,4.421694,-7.054065,0.2757496,56.69597,29.90023,NONE
-1,5.825167,5.047677,8.07363,4.421803,-7.054067,0.2757441,56.69597,30.00137,NONE
-1,5.8252,5.047718,8.073736,4.42184,-7.054066,0.2757434,56.69597,30.10153,NONE
-1,5.825207,5.047725,8.073748,4.421845,-7.054067,0.2757436,56.69597,30.20295,NONE
-1,5.82521,5.047725,8.073739,4.421845,-7.054069,0.2757435,56.69597,30.30215,NONE
-1,5.82521,5.047725,8.073739,4.421845,-7.05407,0.2757436,56.69597,30.40103,NONE
-1,5.825215,5.047724,8.073725,4.421844,-7.054073,0.2757433,56.69597,30.50657,NONE
-1,5.825213,5.047725,8.07373,4.421845,-7.054075,0.2757433,56.69597,30.60236,NONE
-1,5.825223,5.047722,8.073699,4.421843,-7.054077,0.2757444,56.69597,30.70502,NONE
-1,5.82522,5.047722,8.073704,4.421843,-7.05408,0.2757453,56.69597,30.80213,NONE
-1,5.825223,5.047723,8.073701,4.421843,-7.05408,0.2757443,56.69597,30.90331,NONE
